Fecha;16040050;23185010;23190130;23195090;23195180;23195200;23195502;24055030;37015020;23180040;23180050;23180070;23180080;23190110;23190140;23190210;23190260;23190280;23190300;23190320;23190340;23190350;23190360;23190380;23190400;23190440;23190450;23190500;23190510;23190520;23190560;23190590;23190600;23190700;23190810;23190830;24030270;24030330;24030630;24030750;24050060;24050070;24060040;24060080
2000-02-15;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;6;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000-02-16;4;0;20;0;0.2;0;10;4.4;1.5;0;0;0;0;0;0;0;;3;0;0;0;3;2;0;0;;0;0;0;11;0;13.4;4;3.5;0;13.7;0;0;8;0;50;0;0;3
2000-02-17;0;0.9;0;0;0;0.3;0;0.2;0;0;0;0;0;0;0;0;;0;0;10;0;0;0;0;0;;0;0;0;0;0;10.2;0;0.9;0;2.1;2;18;12;3;10;8;12;0
2000-02-18;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;;0;1;0;0;0;0;0;0;;4;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0
2000-02-19;0;0;7;0;0;0;0;0;0.3;0;0;0;0;0;0;0;;0;3;0;0;0;13;10;5;;12;0;0;0;0;0;0;1.8;0;2.5;3;10;0;0;0;0;0;0
2000-02-20;0;0;10;1.6;0;0.8;16.6;2.2;6.3;0;0;0;0;0;18;0;;0;10;0;25.4;0;1;40;27;;8;0;0;0;0;4;15;3;0;11.7;2;10;11;10;0;17;15;0
2000-02-21;0;0;7;0;0.4;0.4;18.4;0;14.4;64;0;0;0;0;39;0;;0;19;0;0;15;46;25;23;;5;0;0;0;0;4.3;5;0.8;0;3.5;4;8;5;0;7;0;0;0
2000-02-22;0;0;2;5.2;7.7;3.9;18.8;0;1;50;0;0;0;0;44;10;;15;6;0;0;10;13;20;7;;10;0;0;0;0;5.1;22;9.1;0;5.1;15;21;16;24;0;0;0;2
2000-02-23;7;15.8;5;3.9;2.2;1.2;93;17.6;0.4;0;75;41;33;1;17;0;;35;5;123;2;12;30;28;57;;6;0;19;0;27;90.9;28;45.6;1;21;7;5;9;35;20;0;67;79
2000-02-24;20;10;20;21;13.9;4;25.3;9.4;6;0;37;14;0;53;61;10;;15;35;25;16.5;30;26;0;6;;7;40;49;16;55;28.5;20;23.1;47;27.6;12;32;13;9;15;91;12;41
2000-02-25;10;0;4;16.8;0.9;5.6;1;0;3.4;0;0;0;0;0;0;0;;0;10;0;0;1;1;5;4;;7;40;0;19;0;12.9;0;0;3;1.3;17;0;14;0;0;0;0;0
2000-02-26;14;1.6;7;35;2.3;1.1;9.8;10.8;3.9;0;0;0;0;0;0;40;;19;12;0;12.5;58;56;65;0;;12;65;22;0;0;3.8;13;19.8;7;13.2;23;12;38;6;53;12;0;0
2000-02-27;16;18.8;5;4.4;9.3;4.2;1;10;4.1;0;12;10;45;11;32;0;;3;9;35;0;12;0;15;0;;4;0;0;0;12;0.9;0;0.4;38;0.9;5;2;3;0;0;5;2;0
2000-02-28;18;0.8;10;1.6;2.3;0;0;0.3;8.3;4;0;0;0;0;8;0;;0;15;0;0;13;12;10;17;;6;0;0;0;0;0;0;0.5;0;0.3;6;5;10;24;19;0;0;27
2000-02-29;10;0;5;0;0;0;0.6;19.6;1;0;0;0;0;0;0;0;;2;10;0;0;1;5;0;10;;3;0;0;0;0;1.2;0;37;1;4.1;6;42;6;36;0;0;0;0
2000-03-01;6;0;30;1.1;2.8;0;0.3;1.4;0;4;0;0;0;0;0;0;;0;7;0;6.7;0;1;0;0;;0;0;0;0;0;0.7;0;12.1;0;0.2;10;20;2;8;0;0;0;0
